geoid,gisjoin,state_fips,state_name,state_abbr,county_name,county_fips,tract_fips,area_km2,centroid_x,very_low_mf_own_hh,very_low_mf_rent_hh,very_low_sf_own_hh,very_low_sf_rent_hh,low_mf_own_hh,low_mf_rent_hh,low_sf_own_hh,low_sf_rent_hh,mod_mf_own_hh,mod_mf_rent_hh,mod_sf_own_hh,mod_sf_rent_hh,mid_mf_own_hh,mid_mf_rent_hh,mid_sf_own_hh,mid_sf_rent_hh,high_mf_own_hh,high_mf_rent_hh,high_sf_own_hh,high_sf_rent_hh,very_low_mf_own_bldg_cnt,very_low_mf_rent_bldg_cnt,high_sf_rent_elep_hh,company_na,company_ty,avg_monthly_consumption_kwh,avg_monthly_bill_dlrs,dlrs_kwh,avg_pbi_usd_p_kwh,avg_cbi_usd_p_w,avg_ibi_pct,hh_size_1,hh_size_2,hh_size_3,hh_size_4,fam_med_income,hh_med_income,hh_gini_index,pop_over_65,pop_under_18,hu_monthly_owner_costs_lessthan_1000dlrs,hu_monthly_owner_costs_greaterthan_1000dlrs,hu_own,hu_rent,hu_vintage_2010toafter,hu_vintage_2000to2009,hu_vintage_1980to1999,hu_vintage_1960to1970,hu_vintage_1940to1959,hu_vintage_1939toearlier,climate_zone_description,locale
53033028200,G5300330028200,53,Washington,WA,King County,33,28200,2.698171987,-122.2770828,10,305,125,109,8,142,104,59,18,141,161,49,19,101,131,23,18,81,255,35,1.4258,28.167,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,722,405,366,436,43796,41386,0.5143,454,1246,229,382,399,3290,0,121,743,646,293,126,Mixed,Suburban - Large
53033028300,G5300330028300,53,Washington,WA,King County,33,28300,8.358883209,-122.2698915,8,63,39,23,2,81,60,36,14,101,112,33,24,142,259,61,68,213,508,47,1.1565,6.4903,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,602,607,272,453,90833,78915,0.3231,575,865,300,1205,1217,1048,290,531,169,309,541,94,Mixed,Suburban - Large
53033028402,G5300330028402,53,Washington,WA,King County,33,28402,8.492417258,-122.3033028,11,174,114,86,12,181,111,42,18,134,133,48,26,127,180,32,23,54,150,16,4.4856,22.002,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,528,370,277,527,45000,39756,0.4703,459,1159,323,420,510,2609,73,127,360,533,529,80,Mixed,Suburban - Large
53033028500,G5300330028500,53,Washington,WA,King County,33,28500,3.509791634,-122.3264292,8,185,79,65,7,151,105,48,8,98,112,51,21,107,157,25,30,92,239,18,0.9808,22.2752,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,503,534,261,333,66953,47560,0.4241,459,996,229,603,650,1844,13,91,572,458,487,10,Mixed,Suburban - Large
53033028600,G5300330028600,53,Washington,WA,King County,33,28600,6.478736644,-122.343113,5,144,57,52,4,98,92,38,18,160,150,42,29,117,216,48,94,227,860,75,0.9508,16.5525,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,803,778,377,629,114111,88574,0.4395,1229,1526,500,1369,1292,1675,18,84,605,899,891,90,Mixed,Suburban - Large
53033028700,G5300330028700,53,Washington,WA,King County,33,28700,2.675324313,-122.3278016,5,78,25,29,13,101,84,38,18,136,114,61,31,136,229,44,61,149,419,39,0.1438,7.6743,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,421,602,313,504,82443,73841,0.388,756,1089,485,1118,1182,761,7,68,126,645,840,154,Mixed,Suburban - Large
53033028801,G5300330028801,53,Washington,WA,King County,33,28801,5.182691482,-122.3086539,2,52,23,25,2,24,41,19,6,55,80,21,11,81,72,19,19,55,142,14,0.6344,4.3205,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,285,207,70,212,74405,60948,0.3488,459,470,94,338,385,873,8,9,113,345,278,21,Mixed,Suburban - Large
53033028802,G5300330028802,53,Washington,WA,King County,33,28802,2.852368795,-122.2881182,4,190,108,61,25,281,227,107,23,220,186,69,20,134,191,37,44,87,237,15,1.6586,18.0019,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,626,608,386,699,39122,40590,0.4115,510,1986,456,414,440,4594,12,121,474,1458,209,45,Mixed,Suburban - Large
53033030201,G5300330030201,53,Washington,WA,King County,33,30201,2.871532724,-122.3454753,13,128,69,53,10,171,147,67,20,146,152,55,22,147,196,46,48,121,323,36,2.0691,11.038,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,566,679,259,515,56900,51837,0.3744,498,1318,349,936,991,1835,9,66,705,1043,185,11,Mixed,Suburban - Large
53033028901,G5300330028901,53,Washington,WA,King County,33,28901,2.285602762,-122.3178998,0,89,43,27,2,60,55,19,13,98,142,44,31,166,228,52,50,112,271,29,0.8058,7.4721,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,514,700,92,250,80313,67500,0.3472,587,593,272,565,571,1601,0,212,399,600,317,28,Mixed,Suburban - Large
53033028902,G5300330028902,53,Washington,WA,King County,33,28902,2.065175177,-122.3017516,15,320,173,110,17,194,151,86,39,273,209,75,35,164,205,49,12,55,151,22,4.0694,29.7688,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,705,610,538,559,38110,41000,0.4023,717,1709,344,450,563,4658,26,91,828,1139,272,56,Mixed,Suburban - Large
53033029003,G5300330029003,53,Washington,WA,King County,33,29003,2.568721752,-122.3057587,9,179,62,46,9,102,89,35,13,181,208,60,27,200,213,39,32,94,243,45,1.3541,16.7222,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,310,660,344,606,60000,55747,0.4215,355,1387,246,458,468,3554,10,263,868,616,146,17,Mixed,Suburban - Large
53033029004,G5300330029004,53,Washington,WA,King County,33,29004,1.827471334,-122.2968841,11,246,115,73,11,116,85,39,8,82,69,27,14,77,108,14,10,41,88,7,3.8958,22.8643,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,357,311,166,423,32536,31783,0.4554,189,1268,220,197,245,2670,0,32,483,437,270,35,Mixed,City - Midsize
53033029101,G5300330029101,53,Washington,WA,King County,33,29101,3.535549198,-122.2804979,0,27,13,6,4,66,58,24,13,81,107,29,13,89,134,20,28,102,290,25,0,2.9306,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,365,377,169,246,86563,74228,0.3292,259,695,164,697,704,861,0,848,115,101,85,8,Mixed,City - Midsize
53053071807,G5300530071807,53,Washington,WA,Pierce County,53,71807,4.241532579,-122.4951813,1,87,118,81,0,52,82,58,6,112,200,64,6,70,157,47,6,58,215,17,0.3674,14.8644,118.314845,Lakeview Light & Power,DistCoop,1079.04203,99.14489476,0.091882329,,,,662,397,215,252,52066,41035,0.4012,353,803,316,173,205,2305,23,85,687,394,330,7,Mixed,City - Small
53033029102,G5300330029102,53,Washington,WA,King County,33,29102,2.567137894,-122.2841326,1,82,46,27,6,90,61,35,11,103,102,37,20,107,127,22,35,106,284,21,1.3216,8.1136,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,356,437,159,396,77153,65174,0.4205,514,873,286,642,695,1328,0,8,318,706,295,21,Mixed,City - Midsize
53053071808,G5300530071808,53,Washington,WA,Pierce County,53,71808,2.073737445,-122.4751162,2,151,119,120,2,84,102,72,3,98,191,74,4,83,127,42,2,30,191,12,1.1708,26.0607,118.314845,Lakeview Light & Power,DistCoop,1079.04203,99.14489476,0.091882329,,,,609,438,207,347,31932,35320,0.4369,507,1006,670,167,302,1954,0,0,631,652,303,15,Mixed,City - Small
53033029203,G5300330029203,53,Washington,WA,King County,33,29203,2.009025689,-122.2313783,8,210,91,69,7,111,83,48,10,113,91,20,19,74,93,18,10,25,38,4,2.8333,20.2589,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,475,278,132,285,45185,33704,0.405,392,895,87,124,146,2318,0,33,498,221,263,155,Mixed,City - Midsize
53033029204,G5300330029204,53,Washington,WA,King County,33,29204,4.235947208,-122.2166824,9,84,32,21,14,149,164,53,25,243,257,78,32,177,282,66,82,159,475,33,0.6038,8.8061,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,522,778,440,738,66865,59591,0.3743,500,1994,211,895,927,3498,23,359,1394,544,136,22,Mixed,City - Midsize
53033029206,G5300330029206,53,Washington,WA,King County,33,29206,17.42700219,-122.2435444,19,371,182,140,17,181,152,54,18,143,161,42,8,84,118,26,8,25,60,9,4.6366,35.549,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,817,484,191,367,37103,29623,0.4171,512,1092,176,158,187,3431,33,174,886,628,124,14,Mixed,City - Midsize
53033029303,G5300330029303,53,Washington,WA,King County,33,29303,3.60951646,-122.2014155,19,228,113,71,19,178,147,52,23,177,191,64,33,214,411,69,98,205,640,61,1.9167,20.3328,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,1092,922,347,715,78542,67727,0.3991,988,1643,617,1192,1278,3309,0,877,1380,554,207,58,Mixed,City - Small
53033029304,G5300330029304,53,Washington,WA,King County,33,29304,4.162647968,-122.1701266,4,78,19,29,6,24,23,15,6,67,105,24,35,140,248,42,95,207,603,55,0.3792,7.1839,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,286,733,311,527,100614,92829,0.3393,596,1103,388,997,1034,1363,53,219,751,673,144,17,Mixed,City - Small
53053072305,G5300530072305,53,Washington,WA,Pierce County,53,72305,4.066562445,-122.515834,0,69,87,59,2,120,139,96,8,143,175,80,4,79,199,77,27,135,784,70,1.6207,11.2365,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,777,997,402,350,72868,60700,0.433,1138,1385,544,1142,1286,1748,0,167,366,973,798,222,Mixed,Suburban - Large
53033029305,G5300330029305,53,Washington,WA,King County,33,29305,2.899483127,-122.2090848,6,153,56,48,2,25,24,15,2,57,64,14,18,69,164,28,40,148,318,34,0.9437,16.7241,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,242,517,229,343,77428,76755,0.387,493,766,260,685,699,1135,52,97,658,406,66,52,Mixed,City - Midsize
53033029405,G5300330029405,53,Washington,WA,King County,33,29405,2.492142823,-122.1759183,1,46,27,14,3,60,56,15,6,68,108,19,12,156,246,50,75,181,495,42,0.5374,3.9727,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,160,464,468,614,92000,83750,0.3211,480,1417,377,1050,1095,1080,9,129,936,602,9,21,Mixed,City - Midsize
53033030308,G5300330030308,53,Washington,WA,King County,33,30308,2.154067146,-122.3520247,3,150,72,52,12,131,107,48,18,171,206,70,17,116,204,53,58,180,473,56,0.6619,17.8957,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,323,755,505,660,67173,57565,0.3783,432,1509,148,928,928,3610,0,27,1888,314,14,0,Mixed,Suburban - Large
53033029406,G5300330029406,53,Washington,WA,King County,33,29406,2.709762135,-122.1761924,7,59,34,22,7,52,39,22,4,65,93,31,20,85,174,45,77,176,484,42,1.1152,5.8631,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,159,545,349,536,89514,89792,0.3746,569,1344,352,877,912,1197,18,314,757,456,25,19,Mixed,City - Midsize
53033030504,G5300330030504,53,Washington,WA,King County,33,30504,1.566986534,-122.2133632,10,223,97,86,5,92,78,39,23,163,179,53,18,150,249,31,39,96,195,21,3.4031,24.5454,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,637,760,226,266,59945,50396,0.4025,743,904,343,594,592,2221,0,42,462,1062,284,39,Mixed,City - Small
53033029407,G5300330029407,53,Washington,WA,King County,33,29407,1.360513164,-122.2017733,9,168,82,72,6,107,104,25,12,124,128,48,12,87,122,30,31,93,209,22,2.4748,18.4209,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,353,516,263,390,55551,46627,0.405,547,1159,199,510,583,2502,0,113,512,761,101,35,Mixed,City - Midsize
53033030700,G5300330030700,53,Washington,WA,King County,33,30700,1.563564679,-122.2215688,8,176,96,64,16,141,92,46,14,107,95,26,14,78,147,31,30,85,142,20,3.2939,18.5675,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,421,461,252,319,48676,41492,0.4004,485,1125,271,443,492,2039,0,79,351,301,368,354,Mixed,City - Small
53033029408,G5300330029408,53,Washington,WA,King County,33,29408,1.238191997,-122.1916681,5,186,94,66,8,115,101,44,21,161,139,45,18,112,176,36,11,75,140,25,1.6417,18.0625,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,521,449,138,495,46847,41651,0.3782,421,1034,301,393,433,2454,19,115,621,812,36,0,Mixed,City - Midsize
53033029503,G5300330029503,53,Washington,WA,King County,33,29503,2.361945524,-122.2044766,14,409,200,174,26,342,229,98,23,184,168,57,24,163,227,50,37,99,276,28,5.0913,39.9717,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,884,574,383,1050,27296,33092,0.4615,422,3006,250,372,498,7028,0,313,1214,1221,93,50,Mixed,City - Midsize
53033029504,G5300330029504,53,Washington,WA,King County,33,29504,1.883410544,-122.1945496,10,263,127,89,6,134,139,51,13,199,165,57,18,139,217,49,48,118,262,30,3.499,24.8633,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,456,506,631,582,44876,45329,0.4427,520,2057,184,459,498,4422,149,272,1397,321,17,19,Mixed,City - Midsize
53033029601,G5300330029601,53,Washington,WA,King County,33,29601,4.021189172,-122.1845942,6,160,67,65,4,80,53,27,9,93,128,40,28,140,260,57,75,181,410,46,1.0141,15.1921,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,345,512,303,806,70294,72635,0.3506,544,2007,294,1061,1137,2315,45,266,1143,440,72,0,Mixed,City - Midsize
53033029602,G5300330029602,53,Washington,WA,King County,33,29602,6.709440398,-122.1858493,1,24,14,10,0,46,51,23,10,87,72,18,26,104,202,36,82,207,600,50,0.2593,2.5301,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,185,672,268,570,102292,96964,0.3112,525,1557,271,1223,1214,975,106,616,637,304,25,7,Mixed,City - Small
53033029700,G5300330029700,53,Washington,WA,King County,33,29700,11.28662012,-122.2245494,12,362,210,154,22,309,189,86,23,186,169,54,27,141,222,34,51,150,394,37,3.7347,36.3007,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,1193,520,303,864,56373,40513,0.4815,1149,2155,525,784,884,3513,61,341,800,1035,362,281,Mixed,City - Midsize
53033029801,G5300330029801,53,Washington,WA,King County,33,29801,8.063153963,-122.2684271,13,182,109,68,18,157,140,63,27,214,194,80,30,239,335,59,83,195,617,63,4.5876,18.5372,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,769,884,297,1005,68750,62788,0.4371,709,2088,240,1131,1199,4202,29,79,1432,1113,82,220,Mixed,Suburban - Large
53033029802,G5300330029802,53,Washington,WA,King County,33,29802,7.030910413,-122.2740609,3,112,72,42,14,110,88,44,22,183,213,73,50,279,420,87,112,226,709,71,1.2838,12.8861,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,828,971,447,733,79881,74350,0.4186,1085,1635,578,1745,1850,1726,37,587,720,1475,109,51,Mixed,Suburban - Large
53033029901,G5300330029901,53,Washington,WA,King County,33,29901,4.065934183,-122.2829241,5,54,28,14,9,73,67,36,13,137,138,28,21,159,217,44,59,113,340,47,0.3964,5.3931,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,298,473,364,492,78693,68609,0.3239,460,1355,330,889,952,1158,0,164,668,598,184,13,Mixed,Suburban - Large
53033029902,G5300330029902,53,Washington,WA,King County,33,29902,6.301681037,-122.2617249,2,40,11,15,2,27,22,14,12,81,76,27,25,155,221,34,64,149,429,38,0.105,3.6864,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,224,576,296,376,90469,84816,0.3341,533,904,265,1046,1078,594,29,218,721,323,129,52,Mixed,City - Small
53033030003,G5300330030003,53,Washington,WA,King County,33,30003,4.719634578,-122.313313,9,164,78,56,8,149,135,56,21,173,159,63,27,166,237,38,60,153,499,36,1.9578,18.0516,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,580,917,260,577,61291,61250,0.3991,951,1324,460,980,976,2022,13,126,989,829,259,118,Mixed,Suburban - Large
53033030100,G5300330030100,53,Washington,WA,King County,33,30100,5.851583172,-122.3449031,8,124,64,46,16,165,152,70,17,171,175,46,26,139,254,54,129,236,897,68,1.1468,12.596,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,478,1257,574,601,95405,81458,0.4539,1519,1474,697,1656,1540,1612,0,205,695,1646,223,141,Mixed,Suburban - Large
53033030202,G5300330030202,53,Washington,WA,King County,33,30202,3.266212666,-122.3231458,11,275,111,87,15,156,131,48,26,200,197,63,23,182,251,54,37,116,281,42,2.4537,27.6339,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,651,778,371,557,55192,50226,0.4085,996,1570,467,886,1030,2690,0,55,585,1390,318,9,Mixed,Suburban - Large
53033030802,G5300330030802,53,Washington,WA,King County,33,30802,1.37287271,-122.2137237,4,117,53,26,7,85,90,33,13,102,130,40,10,126,189,39,29,90,125,12,1.1131,10.7435,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,278,493,254,325,57543,52317,0.3354,458,1038,226,484,553,1911,6,10,274,730,299,31,Mixed,City - Small
53033030304,G5300330030304,53,Washington,WA,King County,33,30304,7.361571463,-122.3303733,3,41,15,15,5,55,46,25,4,51,54,20,16,51,129,18,28,79,332,18,1.1678,4.839,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,76,367,295,285,90741,86198,0.3972,254,810,143,694,698,713,37,157,392,305,132,0,Mixed,Suburban - Large
53033030305,G5300330030305,53,Washington,WA,King County,33,30305,3.783114752,-122.382852,5,129,71,44,5,126,92,39,12,135,171,54,32,127,202,51,60,172,496,34,1.737,13.044,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,516,819,357,407,79867,71311,0.387,834,1210,478,1172,1251,1454,17,127,671,1165,44,75,Mixed,Suburban - Large
53033030306,G5300330030306,53,Washington,WA,King County,33,30306,3.824965248,-122.3914679,4,73,41,30,3,78,66,32,8,83,110,31,16,103,207,47,101,217,646,69,1.3693,6.7048,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,255,865,386,496,101741,94677,0.3281,626,1325,470,1189,1240,1189,0,62,480,1415,42,3,Mixed,Suburban - Large
53033030309,G5300330030309,53,Washington,WA,King County,33,30309,2.221465123,-122.3387141,5,116,58,32,14,176,133,66,26,182,194,68,33,220,270,58,55,169,471,41,0.5905,11.0977,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,635,896,535,361,71875,61973,0.402,508,1308,285,562,590,3818,0,28,1492,757,45,105,Mixed,Suburban - Large
53033030310,G5300330030310,53,Washington,WA,King County,33,30310,3.205487367,-122.3495941,18,137,73,44,5,61,61,23,8,122,155,58,27,166,244,42,46,116,416,32,2.0605,15.6087,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,478,531,260,637,78255,62237,0.3984,561,1419,282,750,759,2178,50,221,1403,204,28,0,Mixed,Suburban - Large
53033030311,G5300330030311,53,Washington,WA,King County,33,30311,1.904443746,-122.3686421,8,128,73,54,8,153,101,35,7,60,81,25,14,107,193,42,54,141,365,31,1.6264,14.1437,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,244,505,338,636,62171,71659,0.427,539,1731,444,812,975,1848,19,9,214,1439,42,0,Mixed,Suburban - Large
53033030312,G5300330030312,53,Washington,WA,King County,33,30312,1.855242134,-122.3682148,8,124,77,43,8,133,113,50,16,126,123,50,20,150,171,45,34,124,298,33,3.0272,16.1666,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,488,524,299,482,71455,54413,0.4403,376,1340,196,757,775,2244,0,151,1046,589,7,0,Mixed,Suburban - Large
53053072310,G5300530072310,53,Washington,WA,Pierce County,53,72310,2.098982029,-122.5435656,0,67,46,36,2,77,62,49,2,59,131,41,3,63,137,26,16,81,469,46,0.548,12.0745,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,478,522,239,283,81012,62888,0.393,582,764,340,558,635,1463,0,96,383,388,544,111,Mixed,Suburban - Large
53033030313,G5300330030313,53,Washington,WA,King County,33,30313,4.01190182,-122.3139533,12,251,112,76,19,148,135,47,11,156,178,30,25,136,149,29,19,52,113,15,2.0007,24.3433,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,619,712,190,221,44800,40208,0.4095,673,685,388,231,270,2493,0,208,977,545,12,0,Mixed,Suburban - Large
53033030314,G5300330030314,53,Washington,WA,King County,33,30314,2.492082929,-122.3237353,11,235,110,80,11,148,139,50,15,165,161,65,33,150,200,42,19,76,143,22,3.6223,23.4674,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,721,625,271,300,50721,44918,0.382,845,900,337,423,481,2689,0,134,804,910,33,36,Mixed,Suburban - Large
53033030401,G5300330030401,53,Washington,WA,King County,33,30401,12.4875138,-122.283321,9,168,71,58,14,163,164,74,22,189,205,58,37,206,360,74,76,289,725,55,1.1474,18.2597,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,630,868,643,932,77667,73497,0.3607,829,2374,666,1533,1574,2477,92,821,1113,797,210,40,Mixed,Suburban - Large
53033030403,G5300330030403,53,Washington,WA,King County,33,30403,3.85130096,-122.3099198,5,57,28,36,2,49,50,21,13,117,133,47,27,139,217,49,65,158,380,34,1.2235,6.2207,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,360,688,180,432,82841,73917,0.3605,709,927,503,1026,1024,442,0,134,1170,278,78,0,Mixed,Suburban - Large
53033030404,G5300330030404,53,Washington,WA,King County,33,30404,6.213441619,-122.2812278,1,36,25,21,9,82,61,33,14,117,150,38,15,127,176,33,57,134,396,27,0.0961,2.6045,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,215,569,357,443,72308,68616,0.3565,512,1216,633,776,911,764,60,307,407,526,212,72,Mixed,Suburban - Large
53053072311,G5300530072311,53,Washington,WA,Pierce County,53,72311,2.450648188,-122.53119,1,121,113,96,3,71,88,71,7,111,178,79,7,99,199,58,17,72,350,38,1.3605,21.3149,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,776,501,284,339,56410,45132,0.4368,573,1020,256,378,415,2692,35,209,512,938,167,39,Mixed,Suburban - Large
53033030501,G5300330030501,53,Washington,WA,King County,33,30501,11.39099171,-122.2371354,7,256,99,95,8,56,65,19,5,48,45,14,8,45,57,17,1,18,42,1,1.849,27.0141,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,522,257,70,76,41346,22775,0.5359,413,222,62,85,90,1279,17,43,282,240,116,227,Mixed,City - Small
53033030503,G5300330030503,53,Washington,WA,King County,33,30503,3.313496482,-122.2160265,8,165,108,69,18,253,178,81,15,170,151,48,24,131,205,55,39,91,210,26,1.6855,16.5298,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,643,613,245,595,55823,42900,0.4032,716,1723,333,581,605,3246,275,348,760,574,92,47,Mixed,City - Small
